sample_id,session_id,timestamp_utc,t_session_s,target_id,tracker_serial,feature_stage,feature_kinematic_model_version,feature_link1_length_mm,feature_link2_length_mm,feature_q1_delta_deg,feature_q2_delta_deg,feature_q3_delta_deg,feature_q1_delta_rad,feature_q2_delta_rad,feature_q3_delta_rad,feature_target_x_mm,feature_target_y_mm,feature_target_z_mm,feature_pan_init_deg,feature_lift_init_deg,feature_elbow_init_deg,feature_pan_target_deg,feature_lift_target_deg,feature_elbow_target_deg,feature_velocity_deg_s,feature_hold_s,feature_status_armed,feature_status_fault,feature_status_enabled_axes,feature_status_configured_axes,feature_pan_pos_raw,feature_pan_logical_deg,feature_pan_reported_target_deg,feature_pan_load_raw,feature_pan_voltage_raw,feature_pan_temperature_c,feature_pan_current_raw,feature_lift_pos_raw,feature_lift_logical_deg,feature_lift_reported_target_deg,feature_lift_load_raw,feature_lift_voltage_raw,feature_lift_temperature_c,feature_lift_current_raw,feature_elbow_pos_raw,feature_elbow_logical_deg,feature_elbow_reported_target_deg,feature_elbow_load_raw,feature_elbow_voltage_raw,feature_elbow_temperature_c,feature_elbow_current_raw,label_window_mean_x_mm_relative,label_window_mean_y_mm_relative,label_window_mean_z_mm_relative,label_window_std_mm,label_window_max_span_mm,label_sample_count,label_window_start_s,label_window_end_s,tracker_valid_ratio,quality_flags
2002182,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.037187+00:00,,SYNRAW002182,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,3.147,15.193,35.925,0.05492551156026155,0.26516787325549845,0.6270095337789628,-85.56765616611473,22.785826618928755,234.30946140965236,77.4,79.2,66.4,80.54700000000001,94.393,102.325,8.0,0.45,synthetic,synthetic,3,3,1687,80.28105321719882,80.28105321719882,-28,124,38,1,2182,95.3363966555919,95.3363966555919,135,123,48,11,1901,102.50550936127811,102.50550936127811,35,124,38,1,368.6866080471034,-270.09340301676446,259.8649644775297,3.033448393652487,8.533736428804865,7,,,0.9999999999999999,synthetic_nonlinear_interp
2002183,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.038187+00:00,,SYNRAW002183,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,12.991,29.747,25.262,0.22673572312658336,0.5191830925907532,0.44090507563880754,-134.44500762507593,84.33454023608034,312.6997395351553,77.4,79.2,66.4,90.391,108.947,91.662,8.0,0.45,synthetic,synthetic,3,3,1850,90.42354267693949,90.42354267693949,1,124,36,1,2413,109.81027779391486,109.81027779391486,120,123,47,10,1715,91.61813504270982,91.61813504270982,18,124,37,1,275.0604934279096,-361.37852565212546,212.32690720016447,2.8821711377396966,8.049914469729645,7,,,0.9999999999999998,synthetic_nonlinear_interp
2002184,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.039187+00:00,,SYNRAW002184,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-17.132,-18.194,68.362,-0.29900980745166855,-0.3175452041078483,1.1931419832483634,-105.22105014921429,-121.69125812692413,59.914549030006036,77.4,79.2,66.4,60.268,61.006,134.762,8.0,0.45,synthetic,synthetic,3,3,1363,59.99046898812246,59.99046898812246,-32,124,36,1,1638,61.274944957009545,61.274944957009545,45,123,43,2,2459,135.07635331516178,135.07635331516178,43,124,38,2,580.192035805198,-128.1817731530714,128.1081372321909,1.5031131650162899,4.123823345203744,8,,,0.9999999999999999,synthetic_nonlinear_interp
2002185,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.040187+00:00,,SYNRAW002185,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-15.236,24.313,66.841,-0.26591836483385606,0.42434190103738134,1.1665955253255298,-240.10274113562357,-70.78790491648277,323.4757766385897,77.4,79.2,66.4,62.164,103.513,133.24099999999999,8.0,0.45,synthetic,synthetic,3,3,1397,62.13218068029982,62.13218068029982,4,124,36,2,2321,104.07005424263704,104.07005424263704,82,123,44,5,2428,133.28893142611145,133.28893142611145,9,124,38,0,540.5968823888858,-356.3347724547888,232.4985818799045,1.464767990982344,4.124922583610499,7,,,1.0,synthetic_nonlinear_interp
2002186,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.041187+00:00,,SYNRAW002186,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,7.427,0.235,65.796,0.12962560354561886,0.004101523742186674,1.148356834642189,-121.9525784269478,49.280954170154835,183.9835315966352,77.4,79.2,66.4,84.827,79.435,132.19600000000003,8.0,0.45,synthetic,synthetic,3,3,1764,85.03920990461414,85.03920990461414,-4,124,43,1,1939,80.10712194822462,80.10712194822462,87,123,46,5,2410,132.22774462412818,132.22774462412818,20,124,39,0,419.86964860365475,-214.52277268196468,153.0712314212018,2.8482329942660765,7.864515552289289,7,,,1.0,synthetic_nonlinear_interp
2002187,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.042187+00:00,,SYNRAW002187,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,0.115,27.998,26.4,0.002007128639793479,0.4886572839733724,0.460766922526503,-118.68130361922962,0.7653567041580073,303.448310669733,77.4,79.2,66.4,77.515,107.19800000000001,92.80000000000001,8.0,0.45,synthetic,synthetic,3,3,1644,77.55625445815514,77.55625445815514,-9,124,36,1,2388,108.2436455523647,108.2436455523647,147,123,43,13,1740,93.04747982225538,93.04747982225538,40,124,36,1,371.7713729200359,-352.9539831355413,297.19385405299033,3.0053150561132926,8.465557780320498,7,,,1.0,synthetic_nonlinear_interp
2002188,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.043187+00:00,,SYNRAW002188,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,19.488,27.38,11.02,0.3401297646286549,0.4778711491960474,0.1923352835697751,-101.10913477136552,141.16065090129374,262.1965112718905,77.4,79.2,66.4,96.888,106.58,77.42,8.0,0.45,synthetic,synthetic,3,3,1940,96.07877067056872,96.07877067056872,-79,124,36,4,2377,107.5310276923748,107.5310276923748,139,123,48,12,1477,77.67518281058605,77.67518281058605,43,124,37,2,213.8117765759542,-287.44232827421075,187.5686056087205,2.9350437864621397,8.214466404242861,8,,,1.0,synthetic_nonlinear_interp
2002189,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.044187+00:00,,SYNRAW002189,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-9.881,-5.592,67.935,-0.1724559833895597,-0.09759881177152291,1.1856894273423477,-114.39823978922486,-67.16652274618883,147.9152656290833,77.4,79.2,66.4,67.519,73.608,134.335,8.0,0.45,synthetic,synthetic,3,3,1482,67.44679589978992,67.44679589978992,-4,124,39,1,1838,73.83407897138844,73.83407897138844,37,123,47,2,2450,134.58180463356553,134.58180463356553,39,124,38,1,530.8155762600202,-187.0806640575319,173.7051997633413,1.245931858572633,3.356240279851041,8,,,1.0,synthetic_nonlinear_interp
2002190,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.045187+00:00,,SYNRAW002190,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,19.061,4.776,64.008,0.3326772087226392,0.08335692507524918,1.1171503476165303,-149.02445872700864,121.26869274417957,211.42268386202417,77.4,79.2,66.4,96.46100000000001,83.976,130.40800000000002,8.0,0.45,synthetic,synthetic,3,3,1945,96.38400824523796,96.38400824523796,-15,124,38,2,2016,84.97493030279828,84.97493030279828,121,123,46,8,2383,130.63959092474175,130.63959092474175,32,123,39,1,356.54796248315836,-240.13374252523434,102.85350766293493,1.6279964534169977,4.330884920508034,8,,,0.9999999999999999,synthetic_nonlinear_interp
2002191,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.046187+00:00,,SYNRAW002191,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-24.4,-17.715,67.645,-0.4258603374866164,-0.3091850769907955,1.1806279725115643,-122.50417226080351,-171.23970198531362,61.76697466977624,77.4,79.2,66.4,53.00000000000001,61.485,134.04500000000002,8.0,0.45,synthetic,synthetic,3,3,1248,52.83607622701541,52.83607622701541,-11,124,37,2,1649,61.950361257164616,61.950361257164616,69,123,44,3,2444,134.22008787137162,134.22008787137162,30,124,38,1,606.4975663715306,-131.75449829050729,125.32740722192362,1.4615089572986595,3.957663919791659,8,,,0.9999999999999999,synthetic_nonlinear_interp
2002192,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.047187+00:00,,SYNRAW002192,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-9.916,3.227,35.992,-0.17306684862775773,0.05632177496185701,0.628178904377799,-52.31794505182752,-78.26185702624025,143.3448507175777,77.4,79.2,66.4,67.48400000000001,82.427,102.392,8.0,0.45,synthetic,synthetic,3,3,1480,67.32305788619321,67.32305788619321,-13,124,36,1,1986,83.09337124620782,83.09337124620782,97,123,45,7,1906,102.77655495850713,102.77655495850713,43,124,37,2,488.96998506633776,-169.7424018082592,284.1818910839866,2.726485725947957,7.612541208611066,7,,,1.0,synthetic_nonlinear_interp
2002193,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.048187+00:00,,SYNRAW002193,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-16.914,10.14,68.718,-0.29520498968232095,0.17697638615222502,1.1993553553854635,-180.48396944363205,-97.16167802113088,249.04645373117813,77.4,79.2,66.4,60.486000000000004,89.34,135.118,8.0,0.45,synthetic,synthetic,3,3,1372,60.58472208447805,60.58472208447805,14,124,35,1,2094,89.8569983398453,89.8569983398453,74,123,42,4,2459,135.07020120101507,135.07020120101507,8,124,37,0,555.2912094079027,-276.8442836443035,216.86480901717525,1.2163113737343045,3.2643488296845047,8,,,0.9999999999999999,synthetic_nonlinear_interp
2002194,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.049187+00:00,,SYNRAW002194,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-18.548,5.03,59.346,-0.32372366965990823,0.08779006137531478,1.0357830978885547,-134.67801525313473,-122.57543682822204,206.63349225778157,77.4,79.2,66.4,58.852000000000004,84.23,125.74600000000001,8.0,0.45,synthetic,synthetic,3,3,1347,59.02367580326444,59.02367580326444,19,124,36,2,2018,85.04773713494657,85.04773713494657,97,123,42,6,2297,125.64918788118257,125.64918788118257,13,124,38,1,564.3727974312355,-239.05002447645523,241.70935078520102,1.7317882150429087,4.634144609361452,7,,,1.0,synthetic_nonlinear_interp
2002195,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.050187+00:00,,SYNRAW002195,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,8.415,24.189,36.918,0.14686945655532282,0.42217769276490835,0.6443406532512665,-133.69184879872643,54.18967584482153,298.0290864486068,77.4,79.2,66.4,85.815,103.38900000000001,103.31800000000001,8.0,0.45,synthetic,synthetic,3,3,1777,85.85902372521709,85.85902372521709,6,124,37,1,2325,104.30218640977813,104.30218640977813,133,123,48,11,1917,103.43691767235872,103.43691767235872,26,124,38,1,327.774905943323,-343.7360600220977,226.33488258253774,2.686887579665428,7.452369118308695,7,,,0.9999999999999999,synthetic_nonlinear_interp
2002196,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.051187+00:00,,SYNRAW002196,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,7.771,15.288,55.003,0.13562953617247936,0.26682593604489313,0.9599834484744411,-146.44457750767882,48.24877278026551,267.3848248034355,77.4,79.2,66.4,85.171,94.488,121.403,8.0,0.45,synthetic,synthetic,3,3,1758,84.70798529098465,84.70798529098465,-39,124,36,2,2180,95.24215527744562,95.24215527744562,100,123,42,7,2227,121.50929646790328,121.50929646790328,28,124,37,1,375.7416751322303,-299.40088017088846,188.9778464079527,2.4876003129462596,7.275073137186152,8,,,1.0,synthetic_nonlinear_interp
2002197,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.052187+00:00,,SYNRAW002197,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-5.921,12.347,69.713,-0.10334094501058426,0.21549580274373986,1.2167213814428068,-181.0224958737757,-33.081282849915404,262.2321903846097,77.4,79.2,66.4,71.479,91.547,136.113,8.0,0.45,synthetic,synthetic,3,3,1546,71.44323313125867,71.44323313125867,-3,124,37,1,2134,92.31392442589639,92.31392442589639,102,123,45,6,2479,136.26357443145145,136.26357443145145,23,124,38,0,488.0741983183548,-290.5650283795562,199.7696017436191,1.4766152320232142,3.9955910312846616,7,,,0.9999999999999998,synthetic_nonlinear_interp
2002198,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.053187+00:00,,SYNRAW002198,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,3.142,-1.997,42.209,0.05483824509766183,-0.034854225162326766,0.7366860239742866,-48.13032970584591,24.80460913217277,118.6693779244895,77.4,79.2,66.4,80.542,77.203,108.60900000000001,8.0,0.45,synthetic,synthetic,3,3,1691,80.51899331333172,80.51899331333172,-8,124,38,1,1903,77.84408245269863,77.84408245269863,87,123,47,5,2014,109.09806757168391,109.09806757168391,47,124,38,2,410.7403387917283,-147.9509517038166,208.77833107685277,2.2177624999042633,6.209879477831562,7,,,0.9999999999999999,synthetic_nonlinear_interp
2002199,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.054187+00:00,,SYNRAW002199,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-19.635,-8.946,36.873,-0.34269539862908666,-0.1561371548834127,0.643555255087869,-54.44769264024374,-158.9607896182925,47.01818899522412,77.4,79.2,66.4,57.765,70.254,103.273,8.0,0.45,synthetic,synthetic,3,3,1327,57.79780029522735,57.79780029522735,21,124,36,2,1789,70.72780837511942,70.72780837511942,64,123,41,4,1922,103.71940313755637,103.71940313755637,57,124,36,2,579.497653785626,-64.07487701012349,237.48393256546007,2.444964000094079,6.795451956306297,7,,,0.9999999999999999,synthetic_nonlinear_interp
2002200,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.055187+00:00,,SYNRAW002200,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-22.331,6.958,67.276,-0.3897494752628537,0.12144000935376545,1.174187707571705,-174.27601688197163,-133.79506418765337,228.8184006101918,77.4,79.2,66.4,55.069,86.158,133.676,8.0,0.45,synthetic,synthetic,3,3,1289,55.40758499340151,55.40758499340151,41,124,36,3,2046,86.82932928402347,86.82932928402347,84,123,42,5,2433,133.5864426431019,133.5864426431019,11,124,38,0,587.4824130332042,-259.87526309214434,216.9462812288034,1.6931702974541623,4.549941092165014,8,,,1.0,synthetic_nonlinear_interp
2002201,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.056187+00:00,,SYNRAW002201,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,4.146,11.143,57.618,0.07236135078768491,0.19448203854972815,1.005623808414093,-134.16369350053807,26.51871092018849,244.39299627859955,77.4,79.2,66.4,81.546,90.343,124.018,8.0,0.45,synthetic,synthetic,3,3,1705,81.36260557435712,81.36260557435712,-19,124,37,2,2112,90.9261604251272,90.9261604251272,78,123,45,5,2272,124.18284145811334,124.18284145811334,28,124,38,1,405.84555618083215,-272.22989185317863,201.5733988107787,2.6440044166058136,7.6160548413007465,8,,,1.0,synthetic_nonlinear_interp
2002202,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.057187+00:00,,SYNRAW002202,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-13.267,10.993,46.818,-0.2315528318620877,0.19186404467173665,0.8171282491987052,-109.66530819826664,-92.03386399886453,226.46581075702866,77.4,79.2,66.4,64.13300000000001,90.193,113.218,8.0,0.45,synthetic,synthetic,3,3,1426,63.93760368693944,63.93760368693944,-17,124,36,1,2119,91.4015657256976,91.4015657256976,141,123,46,11,2090,113.5465447192797,113.5465447192797,35,124,37,1,515.841242897715,-264.983414520011,285.34454666108894,2.285280220532429,6.441098551065011,7,,,1.0,synthetic_nonlinear_interp
2002203,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.058187+00:00,,SYNRAW002203,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,-5.46,32.914,69.836,-0.09529497715889039,0.5744576700014137,1.21886813642276,-293.2357442539942,-19.763456134175495,358.0823415723809,77.4,79.2,66.4,71.94000000000001,112.114,136.236,8.0,0.45,synthetic,synthetic,3,3,1556,72.04936894834673,72.04936894834673,7,124,34,1,2457,112.55525904020843,112.55525904020843,72,123,40,4,2480,136.32682612776978,136.32682612776978,3,124,36,0,479.3811365040073,-401.0845711099896,194.2117418641766,1.2002289837904618,3.342448647896726,7,,,0.9999999999999998,synthetic_nonlinear_interp
2002204,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.059187+00:00,,SYNRAW002204,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,20.671,-12.063,67.201,0.36077700967974785,-0.21053906766807598,1.1728787106327092,-118.55043071669408,143.91718697835967,101.41010308305749,77.4,79.2,66.4,98.071,67.137,133.601,8.0,0.45,synthetic,synthetic,3,3,1971,97.96030646004115,97.96030646004115,-14,124,38,2,1735,67.38592955825898,67.38592955825898,47,123,49,2,2434,133.6405226821038,133.6405226821038,22,124,39,1,415.2052103028606,-144.84400855602053,67.3857209265914,2.6510547827223494,7.176946770822138,8,,,0.9999999999999998,synthetic_nonlinear_interp
2002205,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.060187+00:00,,SYNRAW002205,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,0.949,10.56,50.99,0.016563174601426187,0.1843067690106012,0.8899433855919087,-109.85612913525283,6.462612045260914,230.82616176435738,77.4,79.2,66.4,78.349,89.76,117.39000000000001,8.0,0.45,synthetic,synthetic,3,3,1655,78.24969691937426,78.24969691937426,-9,124,37,1,2099,90.14496515264719,90.14496515264719,61,123,45,4,2158,117.51884906643436,117.51884906643436,33,124,38,1,416.0842728453033,-259.3559139152364,231.09589919463474,2.542811286358681,7.303043608940973,8,,,1.0,synthetic_nonlinear_interp
2002206,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.061187+00:00,,SYNRAW002206,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,12.87,-14.417,61.332,0.2246238747316702,-0.2516241182600225,1.0704453368331621,-83.56204917235138,95.1475664651361,71.37504826348835,77.4,79.2,66.4,90.27000000000001,64.783,127.732,8.0,0.45,synthetic,synthetic,3,3,1845,90.13462100484045,90.13462100484045,-19,124,38,1,1699,65.10750662116538,65.10750662116538,51,123,48,2,2338,127.98979027135253,127.98979027135253,54,124,39,2,438.69201814032573,-116.71771211541162,98.50571482824057,1.5470612934042232,4.181850898263074,8,,,1.0,synthetic_nonlinear_interp
2002207,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.062187+00:00,,SYNRAW002207,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,15.245,9.159,31.443,0.2660754444665355,0.15985470619016065,0.5487838767045771,-67.74102714887393,117.80679766298299,177.91257416354924,77.4,79.2,66.4,92.64500000000001,88.35900000000001,97.843,8.0,0.45,synthetic,synthetic,3,3,1879,92.23204637943124,92.23204637943124,-42,124,37,2,2076,88.72380211835934,88.72380211835934,72,123,44,4,1825,98.02736724271097,98.02736724271097,42,124,37,2,295.17079173800175,-201.48158020307437,182.31839511627155,3.3062247035588173,9.380218984553245,7,,,1.0,synthetic_nonlinear_interp
2002208,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.063187+00:00,,SYNRAW002208,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,18.618,30.313,40.815,0.32494540013630424,0.5290616561570411,0.7123561342014856,-193.26320207830977,103.33562689703754,340.6657610712886,77.4,79.2,66.4,96.018,109.513,107.215,8.0,0.45,synthetic,synthetic,3,3,1936,95.81827253200348,95.81827253200348,-31,124,37,3,2419,110.15231565776092,110.15231565776092,109,123,48,8,1984,107.32729210294758,107.32729210294758,28,124,39,1,282.00119952762844,-388.7854441176505,147.69606322126714,2.1648928609465337,6.000294996540879,8,,,1.0,synthetic_nonlinear_interp
2002209,rigid3_20260525_125412Z_2linkik_1000t_synthetic_only_nonlinear5000,2026-05-25T14:01:55.064187+00:00,,SYNRAW002209,LHR-A84263A3_SYNTHETIC_INTERP,P1_THREE_AXIS_2LINK_IK_TARGET_TRACKER_LABEL_SYNTHETIC_NONLINEAR_INTERP,three_axis_yaw_pitch_elbow_v2_2link_ik_l1_300mm_l2_200mm,300.0,200.0,1.247,-4.398,68.766,0.02176425577236929,-0.0767595805027106,1.2001931134264208,-114.45682979259475,8.392385319138992,157.31294539941706,77.4,79.2,66.4,78.647,74.802,135.166,8.0,0.45,synthetic,synthetic,3,3,1662,78.67235471648321,78.67235471648321,-4,124,44,1,1861,75.25128951175975,75.25128951175975,66,123,47,3,2462,135.26241134272465,135.26241134272465,27,124,39,1,468.16648594088576,-193.61734292809874,156.26996663755693,2.3446484166559483,6.214480605230548,7,,,0.9999999999999999,synthetic_nonlinear_interp
